Side|OrderID|Company|Type|Timestamp|Price|Quantity
S|25602|ADORWELD|EQ|13:54:49|19.20|70
S|25603|ADORWELD|EQ|13:54:50|16.45|158
S|25604|ADORWELD|EQ|13:54:51|20.95|476
S|25605|ADORWELD|EQ|13:54:52|21.95|273
S|25606|ADORWELD|EQ|13:54:53|17.70|492
B|25607|ADORWELD|EQ|13:54:54|17.20|135
B|25608|ADORWELD|EQ|13:54:55|17.45|370
B|25609|ADORWELD|EQ|13:54:56|22.45|110
B|25610|ADORWELD|EQ|13:54:57|21.70|399
B|25611|ADORWELD|EQ|13:54:58|18.45|44
S|25612|ADORWELD|EQ|13:54:59|21.45|212
B|25613|ADORWELD|EQ|13:55:00|18.45|197
B|25614|ADORWELD|EQ|13:55:01|20.45|222
B|25615|ADORWELD|EQ|13:55:02|21.45|110
S|25616|ADORWELD|EQ|13:55:03|15.20|72
B|25617|ADORWELD|EQ|13:55:04|19.70|22
S|25618|ADORWELD|EQ|13:55:05|18.70|94
B|25619|ADORWELD|EQ|13:55:06|22.45|183
B|25620|ADORWELD|EQ|13:55:07|19.70|49
S|25621|ADORWELD|EQ|13:55:08|16.95|72
B|25622|ADORWELD|EQ|13:55:09|18.20|399
S|25623|ADORWELD|EQ|13:55:10|19.95|272
B|25624|ADORWELD|EQ|13:55:11|16.20|355
S|25625|ADORWELD|EQ|13:55:12|19.45|291
B|25626|ADORWELD|EQ|13:55:13|20.70|233
B|25627|ADORWELD|EQ|13:55:14|15.45|491
S|25628|ADORWELD|EQ|13:55:15|16.20|15
S|25629|ADORWELD|EQ|13:55:16|19.70|56
S|25630|ADORWELD|EQ|13:55:17|21.20|307
S|25631|ADORWELD|EQ|13:55:18|19.95|356
S|25632|ADORWELD|EQ|13:55:19|19.20|9
S|25633|ADORWELD|EQ|13:55:20|16.45|390
S|25634|ADORWELD|EQ|13:55:21|20.95|304
S|25635|ADORWELD|EQ|13:55:22|15.95|432
S|25636|ADORWELD|EQ|13:55:23|15.45|44
B|25637|ADORWELD|EQ|13:55:24|18.45|337
B|25638|ADORWELD|EQ|13:55:25|19.20|241
B|25639|ADORWELD|EQ|13:55:26|18.20|182
B|25640|ADORWELD|EQ|13:55:27|20.70|268
S|25641|ADORWELD|EQ|13:55:28|20.20|397
S|25642|ADORWELD|EQ|13:55:29|18.20|113
B|25643|ADORWELD|EQ|13:55:30|20.95|331
B|25644|ADORWELD|EQ|13:55:31|21.95|246
S|25645|ADORWELD|EQ|13:55:32|18.95|229
B|25646|ADORWELD|EQ|13:55:33|16.70|93
S|25647|ADORWELD|EQ|13:55:34|22.20|408
S|25648|ADORWELD|EQ|13:55:35|17.95|344
B|25649|ADORWELD|EQ|13:55:36|18.45|198
S|25650|ADORWELD|EQ|13:55:37|19.70|152
B|25651|ADORWELD|EQ|13:55:38|18.45|254
B|25652|ADORWELD|EQ|13:55:39|20.45|429
B|25653|ADORWELD|EQ|13:55:40|17.70|74
B|25654|ADORWELD|EQ|13:55:41|21.95|461
B|25655|ADORWELD|EQ|13:55:42|17.70|148
B|25656|ADORWELD|EQ|13:55:43|18.70|74
S|25657|ADORWELD|EQ|13:55:44|21.20|323
B|25658|ADORWELD|EQ|13:55:45|17.70|236
S|25659|ADORWELD|EQ|13:55:46|20.20|329
B|25660|ADORWELD|EQ|13:55:47|20.70|9
B|25661|ADORWELD|EQ|13:55:48|15.20|82
B|25662|ADORWELD|EQ|13:55:49|16.45|256
S|25663|ADORWELD|EQ|13:55:50|18.95|38
S|25664|ADORWELD|EQ|13:55:51|19.70|317
B|25665|ADORWELD|EQ|13:55:52|21.45|398
B|25666|ADORWELD|EQ|13:55:53|18.95|62
B|25667|ADORWELD|EQ|13:55:54|21.70|58
S|25668|ADORWELD|EQ|13:55:55|21.95|370
B|25669|ADORWELD|EQ|13:55:56|17.70|91
B|25670|ADORWELD|EQ|13:55:57|21.45|253
B|25671|ADORWELD|EQ|13:55:58|17.70|123
S|25672|ADORWELD|EQ|13:55:59|17.45|99
B|25673|ADORWELD|EQ|13:56:00|19.70|496
B|25674|ADORWELD|EQ|13:56:01|17.20|144
S|25675|ADORWELD|EQ|13:56:02|18.20|142
S|25676|ADORWELD|EQ|13:56:03|15.70|217
B|25677|ADORWELD|EQ|13:56:04|21.95|165
B|25678|ADORWELD|EQ|13:56:05|21.70|42
B|25679|ADORWELD|EQ|13:56:06|17.70|395
B|25680|ADORWELD|EQ|13:56:07|18.95|272
B|25681|ADORWELD|EQ|13:56:08|22.45|472
B|25682|ADORWELD|EQ|13:56:09|21.70|454
S|25683|ADORWELD|EQ|13:56:10|20.20|292
S|25684|ADORWELD|EQ|13:56:11|22.45|413
B|25685|ADORWELD|EQ|13:56:12|21.70|275
B|25686|ADORWELD|EQ|13:56:13|15.45|379
B|25687|ADORWELD|EQ|13:56:14|17.95|446
B|25688|ADORWELD|EQ|13:56:15|16.70|354
B|25689|ADORWELD|EQ|13:56:16|15.95|135
S|25690|ADORWELD|EQ|13:56:17|15.20|172
B|25691|ADORWELD|EQ|13:56:18|17.95|271
S|25692|ADORWELD|EQ|13:56:19|18.95|69
S|25693|ADORWELD|EQ|13:56:20|19.20|469
S|25694|ADORWELD|EQ|13:56:21|16.95|360
S|25695|ADORWELD|EQ|13:56:22|18.45|207
B|25696|ADORWELD|EQ|13:56:23|15.20|110
S|25697|ADORWELD|EQ|13:56:24|16.45|483
S|25698|ADORWELD|EQ|13:56:25|21.20|31
S|25699|ADORWELD|EQ|13:56:26|17.45|125
B|25700|ADORWELD|EQ|13:56:27|17.20|57
S|25701|ADORWELD|EQ|13:56:28|15.20|81
S|25702|ADORWELD|EQ|13:56:29|16.20|466
B|25703|ADORWELD|EQ|13:56:30|18.20|14
S|25704|ADORWELD|EQ|13:56:31|18.70|221
S|25705|ADORWELD|EQ|13:56:32|17.70|434
B|25706|ADORWELD|EQ|13:56:33|20.45|294
B|25707|ADORWELD|EQ|13:56:34|17.70|221
S|25708|ADORWELD|EQ|13:56:35|21.70|176
S|25709|ADORWELD|EQ|13:56:36|16.70|107
S|25710|ADORWELD|EQ|13:56:37|18.20|206
S|25711|ADORWELD|EQ|13:56:38|15.20|298
B|25712|ADORWELD|EQ|13:56:39|22.20|4
B|25713|ADORWELD|EQ|13:56:40|19.20|129
B|25714|ADORWELD|EQ|13:56:41|20.95|463
B|25715|ADORWELD|EQ|13:56:42|15.70|476
S|25716|ADORWELD|EQ|13:56:43|19.20|237
B|25717|ADORWELD|EQ|13:56:44|18.70|477
S|25718|ADORWELD|EQ|13:56:45|20.45|345
S|25719|ADORWELD|EQ|13:56:46|20.45|344
B|25720|ADORWELD|EQ|13:56:47|19.45|458
B|25721|ADORWELD|EQ|13:56:48|17.70|8
S|25722|ADORWELD|EQ|13:56:49|15.70|468
S|25723|ADORWELD|EQ|13:56:50|15.70|407
B|25724|ADORWELD|EQ|13:56:51|15.95|440
S|25725|ADORWELD|EQ|13:56:52|21.70|484
S|25726|ADORWELD|EQ|13:56:53|21.45|41
S|25727|ADORWELD|EQ|13:56:54|15.20|127
S|25728|ADORWELD|EQ|13:56:55|20.95|168
B|25729|ADORWELD|EQ|13:56:56|16.45|252
B|25730|ADORWELD|EQ|13:56:57|15.45|149
S|25731|ADORWELD|EQ|13:56:58|21.95|269
S|25732|ADORWELD|EQ|13:56:59|15.20|44
S|25733|ADORWELD|EQ|13:57:00|16.70|86
B|25734|ADORWELD|EQ|13:57:01|20.45|261
B|25735|ADORWELD|EQ|13:57:02|18.20|289
B|25736|ADORWELD|EQ|13:57:03|22.20|457
B|25737|ADORWELD|EQ|13:57:04|15.20|57
S|25738|ADORWELD|EQ|13:57:05|22.20|162
B|25739|ADORWELD|EQ|13:57:06|21.20|447
S|25740|ADORWELD|EQ|13:57:07|18.20|370
S|25741|ADORWELD|EQ|13:57:08|17.45|137
B|25742|ADORWELD|EQ|13:57:09|20.95|397
S|25743|ADORWELD|EQ|13:57:10|16.95|154
S|25744|ADORWELD|EQ|13:57:11|16.95|387
B|25745|ADORWELD|EQ|13:57:12|17.45|411
B|25746|ADORWELD|EQ|13:57:13|18.70|349
B|25747|ADORWELD|EQ|13:57:14|15.45|289
S|25748|ADORWELD|EQ|13:57:15|18.70|59
S|25749|ADORWELD|EQ|13:57:16|16.70|3
B|25750|ADORWELD|EQ|13:57:17|20.70|317
S|25751|ADORWELD|EQ|13:57:18|16.20|458
S|25752|ADORWELD|EQ|13:57:19|16.70|434
B|25753|ADORWELD|EQ|13:57:20|21.20|211
B|25754|ADORWELD|EQ|13:57:21|22.20|401
B|25755|ADORWELD|EQ|13:57:22|20.95|442
B|25756|ADORWELD|EQ|13:57:23|19.70|466
B|25757|ADORWELD|EQ|13:57:24|15.45|69
B|25758|ADORWELD|EQ|13:57:25|19.70|25
S|25759|ADORWELD|EQ|13:57:26|15.20|353
S|25760|ADORWELD|EQ|13:57:27|16.70|305
S|25761|ADORWELD|EQ|13:57:28|16.45|381
B|25762|ADORWELD|EQ|13:57:29|19.95|350
B|25763|ADORWELD|EQ|13:57:30|21.20|254
B|25764|ADORWELD|EQ|13:57:31|17.95|234
S|25765|ADORWELD|EQ|13:57:32|19.45|347
B|25766|ADORWELD|EQ|13:57:33|18.70|437
B|25767|ADORWELD|EQ|13:57:34|15.70|108
B|25768|ADORWELD|EQ|13:57:35|19.45|268
S|25769|ADORWELD|EQ|13:57:36|16.45|78
S|25770|ADORWELD|EQ|13:57:37|16.45|336
B|25771|ADORWELD|EQ|13:57:38|18.45|412
S|25772|ADORWELD|EQ|13:57:39|15.45|293
B|25773|ADORWELD|EQ|13:57:40|15.20|377
S|25774|ADORWELD|EQ|13:57:41|21.20|21
B|25775|ADORWELD|EQ|13:57:42|19.95|110
B|25776|ADORWELD|EQ|13:57:43|16.20|406
B|25777|ADORWELD|EQ|13:57:44|21.95|258
S|25778|ADORWELD|EQ|13:57:45|17.45|158
S|25779|ADORWELD|EQ|13:57:46|16.70|163
B|25780|ADORWELD|EQ|13:57:47|21.70|128
S|25781|ADORWELD|EQ|13:57:48|18.95|73
B|25782|ADORWELD|EQ|13:57:49|20.70|105
B|25783|ADORWELD|EQ|13:57:50|15.20|7
B|25784|ADORWELD|EQ|13:57:51|17.95|491
S|25785|ADORWELD|EQ|13:57:52|16.95|161
S|25786|ADORWELD|EQ|13:57:53|20.20|457
B|25787|ADORWELD|EQ|13:57:54|18.70|344
S|25788|ADORWELD|EQ|13:57:55|16.45|95
S|25789|ADORWELD|EQ|13:57:56|21.45|382
B|25790|ADORWELD|EQ|13:57:57|20.95|260
S|25791|ADORWELD|EQ|13:57:58|17.95|35
S|25792|ADORWELD|EQ|13:57:59|17.45|87
S|25793|ADORWELD|EQ|13:58:00|15.20|117
B|25794|ADORWELD|EQ|13:58:01|15.20|230
B|25795|ADORWELD|EQ|13:58:02|17.95|308
B|25796|ADORWELD|EQ|13:58:03|20.70|48
S|25797|ADORWELD|EQ|13:58:04|17.20|92
B|25798|ADORWELD|EQ|13:58:05|15.45|399
S|25799|ADORWELD|EQ|13:58:06|18.20|385
B|25800|ADORWELD|EQ|13:58:07|16.70|330
S|25801|ADORWELD|EQ|13:58:08|22.20|71
S|25802|ADORWELD|EQ|13:58:09|18.70|371
B|25803|ADORWELD|EQ|13:58:10|16.20|373
S|25804|ADORWELD|EQ|13:58:11|20.20|455
B|25805|ADORWELD|EQ|13:58:12|19.95|137
B|25806|ADORWELD|EQ|13:58:13|20.20|231
S|25807|ADORWELD|EQ|13:58:14|19.95|439
B|25808|ADORWELD|EQ|13:58:15|20.70|370
B|25809|ADORWELD|EQ|13:58:16|22.45|34
S|25810|ADORWELD|EQ|13:58:17|17.45|241
B|25811|ADORWELD|EQ|13:58:18|17.70|321
B|25812|ADORWELD|EQ|13:58:19|16.20|495
B|25813|ADORWELD|EQ|13:58:20|21.95|219
S|25814|ADORWELD|EQ|13:58:21|19.70|351
S|25815|ADORWELD|EQ|13:58:22|17.70|31
S|25816|ADORWELD|EQ|13:58:23|22.20|473
S|25817|ADORWELD|EQ|13:58:24|16.95|283
B|25818|ADORWELD|EQ|13:58:25|16.95|7
B|25819|ADORWELD|EQ|13:58:26|21.70|388
B|25820|ADORWELD|EQ|13:58:27|20.45|307
B|25821|ADORWELD|EQ|13:58:28|19.20|227
B|25822|ADORWELD|EQ|13:58:29|18.45|184
B|25823|ADORWELD|EQ|13:58:30|20.70|263
B|25824|ADORWELD|EQ|13:58:31|18.45|81
B|25825|ADORWELD|EQ|13:58:32|17.45|71
S|25826|ADORWELD|EQ|13:58:33|16.45|41
S|25827|ADORWELD|EQ|13:58:34|17.45|38
S|25828|ADORWELD|EQ|13:58:35|18.45|6
B|25829|ADORWELD|EQ|13:58:36|19.95|194
B|25830|ADORWELD|EQ|13:58:37|17.20|488
B|25831|ADORWELD|EQ|13:58:38|19.45|216
S|25832|ADORWELD|EQ|13:58:39|22.20|301
S|25833|ADORWELD|EQ|13:58:40|21.45|113
S|25834|ADORWELD|EQ|13:58:41|20.20|376
B|25835|ADORWELD|EQ|13:58:42|19.45|398
B|25836|ADORWELD|EQ|13:58:43|18.95|313
B|25837|ADORWELD|EQ|13:58:44|19.45|205
S|25838|ADORWELD|EQ|13:58:45|18.45|158
B|25839|ADORWELD|EQ|13:58:46|15.95|247
S|25840|ADORWELD|EQ|13:58:47|20.70|5
B|25841|ADORWELD|EQ|13:58:48|19.95|24
B|25842|ADORWELD|EQ|13:58:49|18.20|124
B|25843|ADORWELD|EQ|13:58:50|20.45|299
B|25844|ADORWELD|EQ|13:58:51|15.95|119
S|25845|ADORWELD|EQ|13:58:52|19.20|287
S|25846|ADORWELD|EQ|13:58:53|15.45|184
S|25847|ADORWELD|EQ|13:58:54|19.20|283
S|25848|ADORWELD|EQ|13:58:55|15.45|366
S|25849|ADORWELD|EQ|13:58:56|18.95|291
B|25850|ADORWELD|EQ|13:58:57|15.95|93
S|25851|ADORWELD|EQ|13:58:58|16.95|282
S|25852|ADORWELD|EQ|13:58:59|20.45|436
S|25853|ADORWELD|EQ|13:59:00|16.20|239
B|25854|ADORWELD|EQ|13:59:01|17.70|453
B|25855|ADORWELD|EQ|13:59:02|18.45|9
S|25856|ADORWELD|EQ|13:59:03|18.95|330
S|25857|ADORWELD|EQ|13:59:04|22.45|308
B|25858|ADORWELD|EQ|13:59:05|22.20|482
B|25859|ADORWELD|EQ|13:59:06|19.20|207
B|25860|ADORWELD|EQ|13:59:07|18.20|30
S|25861|ADORWELD|EQ|13:59:08|15.95|290
B|25862|ADORWELD|EQ|13:59:09|20.20|201
S|25863|ADORWELD|EQ|13:59:10|15.20|415
S|25864|ADORWELD|EQ|13:59:11|20.20|45
S|25865|ADORWELD|EQ|13:59:12|19.95|170
B|25866|ADORWELD|EQ|13:59:13|18.70|335
S|25867|ADORWELD|EQ|13:59:14|21.70|57
B|25868|ADORWELD|EQ|13:59:15|22.20|187
S|25869|ADORWELD|EQ|13:59:16|19.45|383
B|25870|ADORWELD|EQ|13:59:17|21.70|447
S|25871|ADORWELD|EQ|13:59:18|17.45|181
S|25872|ADORWELD|EQ|13:59:19|18.95|163
B|25873|ADORWELD|EQ|13:59:20|21.95|165
B|25874|ADORWELD|EQ|13:59:21|19.95|485
B|25875|ADORWELD|EQ|13:59:22|21.45|95
B|25876|ADORWELD|EQ|13:59:23|15.45|131
B|25877|ADORWELD|EQ|13:59:24|17.20|278
B|25878|ADORWELD|EQ|13:59:25|21.20|168
B|25879|ADORWELD|EQ|13:59:26|20.70|168
S|25880|ADORWELD|EQ|13:59:27|19.20|66
S|25881|ADORWELD|EQ|13:59:28|15.45|456
S|25882|ADORWELD|EQ|13:59:29|17.20|321
S|25883|ADORWELD|EQ|13:59:30|16.20|450
S|25884|ADORWELD|EQ|13:59:31|19.45|81
S|25885|ADORWELD|EQ|13:59:32|16.45|18
B|25886|ADORWELD|EQ|13:59:33|21.20|269
S|25887|ADORWELD|EQ|13:59:34|20.45|219
B|25888|ADORWELD|EQ|13:59:35|18.45|324
S|25889|ADORWELD|EQ|13:59:36|17.70|416
S|25890|ADORWELD|EQ|13:59:37|18.70|54
B|25891|ADORWELD|EQ|13:59:38|20.70|267
B|25892|ADORWELD|EQ|13:59:39|18.70|345
B|25893|ADORWELD|EQ|13:59:40|19.70|340
B|25894|ADORWELD|EQ|13:59:41|19.70|17
B|25895|ADORWELD|EQ|13:59:42|18.20|274
B|25896|ADORWELD|EQ|13:59:43|18.45|280
S|25897|ADORWELD|EQ|13:59:44|21.70|222
B|25898|ADORWELD|EQ|13:59:45|19.70|155
S|25899|ADORWELD|EQ|13:59:46|17.45|117
B|25900|ADORWELD|EQ|13:59:47|19.70|343
B|25901|ADORWELD|EQ|13:59:48|15.70|75
S|25902|ADORWELD|EQ|13:59:49|20.95|49
B|25903|ADORWELD|EQ|13:59:50|18.70|279
B|25904|ADORWELD|EQ|13:59:51|21.45|77
B|25905|ADORWELD|EQ|13:59:52|22.45|132
S|25906|ADORWELD|EQ|13:59:53|20.20|185
B|25907|ADORWELD|EQ|13:59:54|22.45|423
B|25908|ADORWELD|EQ|13:59:55|19.95|123
S|25909|ADORWELD|EQ|13:59:56|18.70|452
S|25910|ADORWELD|EQ|13:59:57|16.70|282
B|25911|ADORWELD|EQ|13:59:58|17.95|326
B|25912|ADORWELD|EQ|13:59:59|20.95|39
S|25913|ADORWELD|EQ|14:00:00|19.95|94
S|25914|ADORWELD|EQ|14:00:01|19.70|291
B|25915|ADORWELD|EQ|14:00:02|20.95|360
B|25916|ADORWELD|EQ|14:00:03|15.70|170
B|25917|ADORWELD|EQ|14:00:04|20.95|342
B|25918|ADORWELD|EQ|14:00:05|19.20|93
B|25919|ADORWELD|EQ|14:00:06|16.20|248
S|25920|ADORWELD|EQ|14:00:07|15.70|276
S|25921|ADORWELD|EQ|14:00:08|17.70|28
S|25922|ADORWELD|EQ|14:00:09|16.45|121
B|25923|ADORWELD|EQ|14:00:10|15.45|252
S|25924|ADORWELD|EQ|14:00:11|16.95|260
B|25925|ADORWELD|EQ|14:00:12|19.95|13
B|25926|ADORWELD|EQ|14:00:13|18.45|138
S|25927|ADORWELD|EQ|14:00:14|20.70|413
S|25928|ADORWELD|EQ|14:00:15|18.70|411
B|25929|ADORWELD|EQ|14:00:16|17.95|435
B|25930|ADORWELD|EQ|14:00:17|17.70|157
S|25931|ADORWELD|EQ|14:00:18|18.45|420
S|25932|ADORWELD|EQ|14:00:19|22.45|297
B|25933|ADORWELD|EQ|14:00:20|16.45|190
S|25934|ADORWELD|EQ|14:00:21|19.45|377
S|25935|ADORWELD|EQ|14:00:22|22.45|139
B|25936|ADORWELD|EQ|14:00:23|15.70|402
B|25937|ADORWELD|EQ|14:00:24|19.45|54
S|25938|ADORWELD|EQ|14:00:25|18.45|370
S|25939|ADORWELD|EQ|14:00:26|15.70|472
B|25940|ADORWELD|EQ|14:00:27|17.95|14
S|25941|ADORWELD|EQ|14:00:28|16.20|427
S|25942|ADORWELD|EQ|14:00:29|16.70|388
S|25943|ADORWELD|EQ|14:00:30|17.70|436
S|25944|ADORWELD|EQ|14:00:31|16.45|15
S|25945|ADORWELD|EQ|14:00:32|17.45|64
B|25946|ADORWELD|EQ|14:00:33|15.20|498
B|25947|ADORWELD|EQ|14:00:34|19.45|136
S|25948|ADORWELD|EQ|14:00:35|17.45|21
B|25949|ADORWELD|EQ|14:00:36|20.45|43
B|25950|ADORWELD|EQ|14:00:37|19.95|357
B|25951|ADORWELD|EQ|14:00:38|18.70|181
B|25952|ADORWELD|EQ|14:00:39|15.20|100
S|25953|ADORWELD|EQ|14:00:40|16.45|380
S|25954|ADORWELD|EQ|14:00:41|16.95|126
B|25955|ADORWELD|EQ|14:00:42|21.95|95
S|25956|ADORWELD|EQ|14:00:43|21.70|357
B|25957|ADORWELD|EQ|14:00:44|18.95|345
S|25958|ADORWELD|EQ|14:00:45|17.70|174
S|25959|ADORWELD|EQ|14:00:46|19.45|255
S|25960|ADORWELD|EQ|14:00:47|21.20|226
B|25961|ADORWELD|EQ|14:00:48|21.95|41
S|25962|ADORWELD|EQ|14:00:49|17.45|173
B|25963|ADORWELD|EQ|14:00:50|16.70|420
S|25964|ADORWELD|EQ|14:00:51|15.20|267
B|25965|ADORWELD|EQ|14:00:52|15.20|295
B|25966|ADORWELD|EQ|14:00:53|18.45|141
B|25967|ADORWELD|EQ|14:00:54|15.95|58
S|25968|ADORWELD|EQ|14:00:55|17.95|249
S|25969|ADORWELD|EQ|14:00:56|17.95|138
S|25970|ADORWELD|EQ|14:00:57|18.45|492
S|25971|ADORWELD|EQ|14:00:58|20.70|382
S|25972|ADORWELD|EQ|14:00:59|15.95|381
S|25973|ADORWELD|EQ|14:01:00|20.95|229
S|25974|ADORWELD|EQ|14:01:01|21.20|361
S|25975|ADORWELD|EQ|14:01:02|22.45|291
S|25976|ADORWELD|EQ|14:01:03|20.70|434
S|25977|ADORWELD|EQ|14:01:04|17.95|287
S|25978|ADORWELD|EQ|14:01:05|18.95|190
B|25979|ADORWELD|EQ|14:01:06|17.95|311
S|25980|ADORWELD|EQ|14:01:07|16.70|45
B|25981|ADORWELD|EQ|14:01:08|21.70|99
B|25982|ADORWELD|EQ|14:01:09|21.70|154
B|25983|ADORWELD|EQ|14:01:10|18.20|457
B|25984|ADORWELD|EQ|14:01:11|16.70|91
B|25985|ADORWELD|EQ|14:01:12|22.45|182
S|25986|ADORWELD|EQ|14:01:13|19.45|176
B|25987|ADORWELD|EQ|14:01:14|16.70|78
S|25988|ADORWELD|EQ|14:01:15|21.20|83
B|25989|ADORWELD|EQ|14:01:16|20.70|216
B|25990|ADORWELD|EQ|14:01:17|21.45|84
B|25991|ADORWELD|EQ|14:01:18|15.95|60
S|25992|ADORWELD|EQ|14:01:19|20.95|388
S|25993|ADORWELD|EQ|14:01:20|15.70|241
S|25994|ADORWELD|EQ|14:01:21|20.70|389
S|25995|ADORWELD|EQ|14:01:22|20.45|100
B|25996|ADORWELD|EQ|14:01:23|15.45|168
S|25997|ADORWELD|EQ|14:01:24|15.95|436
S|25998|ADORWELD|EQ|14:01:25|21.20|462
S|25999|ADORWELD|EQ|14:01:26|16.95|494
B|26000|ADORWELD|EQ|14:01:27|15.20|21
B|26001|ADORWELD|EQ|14:01:28|17.45|34
S|26002|ADORWELD|EQ|14:01:29|21.70|119
S|26003|ADORWELD|EQ|14:01:30|19.20|452
B|26004|ADORWELD|EQ|14:01:31|21.20|316
S|26005|ADORWELD|EQ|14:01:32|18.70|367
B|26006|ADORWELD|EQ|14:01:33|17.20|248
S|26007|ADORWELD|EQ|14:01:34|22.20|244
B|26008|ADORWELD|EQ|14:01:35|19.20|140
S|26009|ADORWELD|EQ|14:01:36|21.95|127
S|26010|ADORWELD|EQ|14:01:37|21.45|367
S|26011|ADORWELD|EQ|14:01:38|17.20|256
S|26012|ADORWELD|EQ|14:01:39|17.95|392
B|26013|ADORWELD|EQ|14:01:40|20.70|280
S|26014|ADORWELD|EQ|14:01:41|18.70|376
B|26015|ADORWELD|EQ|14:01:42|19.45|271
S|26016|ADORWELD|EQ|14:01:43|20.70|201
B|26017|ADORWELD|EQ|14:01:44|20.95|491
B|26018|ADORWELD|EQ|14:01:45|20.20|218
B|26019|ADORWELD|EQ|14:01:46|19.95|315
S|26020|ADORWELD|EQ|14:01:47|18.70|202
B|26021|ADORWELD|EQ|14:01:48|22.20|110
B|26022|ADORWELD|EQ|14:01:49|22.20|452
S|26023|ADORWELD|EQ|14:01:50|16.95|466
S|26024|ADORWELD|EQ|14:01:51|19.70|40
S|26025|ADORWELD|EQ|14:01:52|21.45|120
S|26026|ADORWELD|EQ|14:01:53|17.70|452
B|26027|ADORWELD|EQ|14:01:54|16.20|55
S|26028|ADORWELD|EQ|14:01:55|16.20|217
S|26029|ADORWELD|EQ|14:01:56|15.95|399
B|26030|ADORWELD|EQ|14:01:57|17.20|445
S|26031|ADORWELD|EQ|14:01:58|20.20|23
B|26032|ADORWELD|EQ|14:01:59|17.70|372
S|26033|ADORWELD|EQ|14:02:00|15.95|461
S|26034|ADORWELD|EQ|14:02:01|18.95|389
B|26035|ADORWELD|EQ|14:02:02|15.95|176
S|26036|ADORWELD|EQ|14:02:03|21.45|188
S|26037|ADORWELD|EQ|14:02:04|17.20|25
B|26038|ADORWELD|EQ|14:02:05|17.45|281
B|26039|ADORWELD|EQ|14:02:06|22.45|244
B|26040|ADORWELD|EQ|14:02:07|16.45|392
B|26041|ADORWELD|EQ|14:02:08|20.70|445
S|26042|ADORWELD|EQ|14:02:09|20.20|157
S|26043|ADORWELD|EQ|14:02:10|18.20|420
B|26044|ADORWELD|EQ|14:02:11|21.70|365
S|26045|ADORWELD|EQ|14:02:12|21.20|221
S|26046|ADORWELD|EQ|14:02:13|17.45|108
S|26047|ADORWELD|EQ|14:02:14|17.45|376
S|26048|ADORWELD|EQ|14:02:15|21.70|367
B|26049|ADORWELD|EQ|14:02:16|19.95|446
S|26050|ADORWELD|EQ|14:02:17|20.70|483
S|26051|ADORWELD|EQ|14:02:18|17.95|327
S|26052|ADORWELD|EQ|14:02:19|20.70|440
B|26053|ADORWELD|EQ|14:02:20|21.45|272
S|26054|ADORWELD|EQ|14:02:21|17.45|140
S|26055|ADORWELD|EQ|14:02:22|21.20|85
B|26056|ADORWELD|EQ|14:02:23|16.45|76
B|26057|ADORWELD|EQ|14:02:24|18.45|418
B|26058|ADORWELD|EQ|14:02:25|22.45|164
B|26059|ADORWELD|EQ|14:02:26|18.45|235
B|26060|ADORWELD|EQ|14:02:27|20.20|177
S|26061|ADORWELD|EQ|14:02:28|18.20|490
B|26062|ADORWELD|EQ|14:02:29|19.95|492
S|26063|ADORWELD|EQ|14:02:30|17.95|407
B|26064|ADORWELD|EQ|14:02:31|20.95|399
B|26065|ADORWELD|EQ|14:02:32|15.45|3
B|26066|ADORWELD|EQ|14:02:33|20.95|248
S|26067|ADORWELD|EQ|14:02:34|17.70|173
B|26068|ADORWELD|EQ|14:02:35|18.95|302
B|26069|ADORWELD|EQ|14:02:36|19.45|415
B|26070|ADORWELD|EQ|14:02:37|18.70|107
S|26071|ADORWELD|EQ|14:02:38|19.45|270
B|26072|ADORWELD|EQ|14:02:39|21.95|199
S|26073|ADORWELD|EQ|14:02:40|19.70|402
S|26074|ADORWELD|EQ|14:02:41|17.70|95
S|26075|ADORWELD|EQ|14:02:42|18.70|198
S|26076|ADORWELD|EQ|14:02:43|20.95|431
S|26077|ADORWELD|EQ|14:02:44|19.70|254
S|26078|ADORWELD|EQ|14:02:45|15.20|41
S|26079|ADORWELD|EQ|14:02:46|19.45|308
B|26080|ADORWELD|EQ|14:02:47|16.70|204
S|26081|ADORWELD|EQ|14:02:48|21.45|212
S|26082|ADORWELD|EQ|14:02:49|15.95|9
B|26083|ADORWELD|EQ|14:02:50|15.45|240
S|26084|ADORWELD|EQ|14:02:51|19.95|470
B|26085|ADORWELD|EQ|14:02:52|20.95|396
S|26086|ADORWELD|EQ|14:02:53|20.45|250
B|26087|ADORWELD|EQ|14:02:54|21.95|458
B|26088|ADORWELD|EQ|14:02:55|19.20|291
B|26089|ADORWELD|EQ|14:02:56|19.20|58
S|26090|ADORWELD|EQ|14:02:57|15.70|347
B|26091|ADORWELD|EQ|14:02:58|21.45|184
S|26092|ADORWELD|EQ|14:02:59|22.45|208
B|26093|ADORWELD|EQ|14:03:00|15.95|261
S|26094|ADORWELD|EQ|14:03:01|19.95|250
S|26095|ADORWELD|EQ|14:03:02|15.45|73
B|26096|ADORWELD|EQ|14:03:03|17.70|436
S|26097|ADORWELD|EQ|14:03:04|15.70|384
S|26098|ADORWELD|EQ|14:03:05|17.45|292
S|26099|ADORWELD|EQ|14:03:06|19.45|258
S|26100|ADORWELD|EQ|14:03:07|18.20|400
